Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/16/log, Hash: c0e32efe09129b37a5dcd91fa965bc9f12aab803076d7c74d98b8456a657192e, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/7/res, Hash: 4c934b8b33caec4dd81f6c92e98bff78ff04cb803ae116f861d4bacb9d2b247f, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/7/log, Hash: 79387975147e6696d5699cec9b0849277f07e6037eaf37f3380940b7ac409c82, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/6/res, Hash: f392d69468cc3429e6baeb17dca9b4e1d5a8fb82c5732784ae4a351f51bc3542, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/6/log, Hash: 40406797604cca960b43a77f9edf9351c1ea48fcb08402ba1e3b5053767d96e3, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/5/res, Hash: 34f7277f9b24600e1f78fd89c238e731beb23c64eff775b93efb9e97f5d44940, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/5/log, Hash: 0f859a7d19d19f9c5768b1667c41f1b82831052cdba0883ffc2b13de352d2b68, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/2/res, Hash: dee8aa629318ff746f3160be8e8dbcafcee19bd073abe79c7db6a0eeb0552059, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/2/log, Hash: d370b2d6f8784f68d23096f48b75941a199361e5553d78425171b14d35047a0d, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/22/res, Hash: 76f5e66991857847067f2deb2a5f5284e6aaee5471731187299cc0d19b26a01a, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/22/log, Hash: 6c2812b01449f732938530f3578179ef29867c32a7b19bdb769c325d65d938f0, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/31/res, Hash: be767f700f58322127738e24705f0e68827e835b701e762db6dab7bff175195d, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/31/log, Hash: 83642d6a59fe918878cb8552b3b416e25e89af782706db5514b97f14ecd70081, Date/Time: Thu Apr  1 20:21:19 2021
